物品id,名称,皮肤,类型,贵重,值,说明,,,,,,,,,,,,,,,,,,,,,,,,,,
93218,定制六阶★回梦,7008,7004,2,阶数=6|强力克火=36|强力克水=36|加强震慑=45|加强防御法术效果=45|加强攻击法术效果=45|根骨=72|敏捷=72,至柔至情，缱绻回梦，伤人于无形间。,,,,,,,,,,,,,,,,,,,,,,,,,,
93219,定制六阶★回梦,7008,7004,2,阶数=6|装备角色=红拂女 狐美人 飞燕女 墨衣行|等级要求=100|力量要求=500|强力克金=36|强力克水=36|攻击=65000|忽视防御几率=165|忽视防御程度=165|致命率=72|狂暴率=72|连击率=63|反击率=63|连击次数=4|命中率=63|加强攻击=90|附加震慑攻击=30,至柔至情，缱绻回梦，伤人于无形间。,,,,,,,,,,,,,,,,,,,,,,,,,,
93220,定制六阶★情殇,7006,7004,2,阶数=6|强力克火=36|强力克水=36|加强震慑=45|加强防御法术效果=45|加强攻击法术效果=45|根骨=72|敏捷=72,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
93221,定制六阶★情殇,7006,7004,2,阶数=6|装备角色=飞剑侠 燕山雪 紫薇神 剑侠客 骨精灵 玄剑娥 逍遥生 智圣仙 祭剑魂|等级要求=100|力量要求=500|强力克金=36|强力克水=36|攻击=65000|忽视防御几率=165|忽视防御程度=165|致命率=72|狂暴率=72|连击率=63|反击率=63|连击次数=4|命中率=63|加强攻击=90|附加震慑攻击=30,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
93222,定制六阶★邀月,7003,7001,2,阶数=6|敏捷=144|抗风=25|抗雷=25|抗水=25|抗火=25|抗鬼火=15|抗封印=54|抗混乱=54|抗遗忘=54|加强震慑=12|加强魔法=18,新月之灵，看似柔弱，却能化解一切威胁。,,,,,,,,,,,,,,,,,,,,,,,,,,
93223,定制六阶★邀月,7003,7001,2,阶数=6|性别要求=0|等级要求=100|加强防御法术效果=10|根骨=30|抗三尸虫=900|抗火=7|抗雷=7|抗封印=30|抗昏睡=60,新月之灵，看似柔弱，却能化解一切威胁。,,,,,,,,,,,,,,,,,,,,,,,,,,
93224,定制六阶★幻羽,7002,7001,2,阶数=6|敏捷=144|抗风=25|抗雷=25|抗水=25|抗火=25|抗封印=54|抗混乱=54|抗遗忘=54|加强震慑=12|加强魔法=18,幻化之羽，能给人已无尽的庇佑。,,,,,,,,,,,,,,,,,,,,,,,,,,
93225,定制六阶★化魄,7004,7002,2,阶数=6|等级要求=0转60|攻击=9750|强力克金=52|强力克水=52|强力克火=45|命中率=51|致命率=48|狂暴率=54|连击率=39|HP=4800|MP=4800,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
93226,定制六阶★化魄,7004,7002,2,阶数=6|HP=14400|MP=144000|抗遗忘=18|抗混乱=18|抗封印=18|速度=420,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
93227,定制六阶★化魄,7004,7002,2,阶数=6|等级要求=0转60|攻击=9750|强力克金=52|强力克水=52|强力克火=45|命中率=51|致命率=48|狂暴率=54|连击率=39|HP=4800|MP=4800,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
93228,定制六阶★化魄,7004,7002,2,阶数=6|等级要求=0转60|攻击=9750|强力克水=120|强力克土=120|强力克木=120|强力克金=120|强力克火=120|命中率=54|致命率=54|连击率=54|HP=4800|MP=4800,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
93229,定制六阶★轩辕,7000,7000,2,阶数=6|性别要求=1|等级要求=100|力量要求=550|力量=100|灵性=25|根骨=18|抗毒伤害=30|尘埃落定=8000|上善若水=10000|灵犀一点=10000|抗反震伤害=50|攻击=23000|致命率=30|加强攻击=30|抗火=10|抗雷=8|抗风=8|抗昏睡=30|抗混乱=30|防御=3000,三皇五帝，八荒六合，轩辕一出，四方降服。,,,,,,,,,,,,,,,,,,,,,,,,,,
93230,定制六阶★舞雪,7001,7000,2,阶数=6|性别要求=0|等级要求=100|力量要求=550|力量=100|灵性=25|根骨=18|抗毒伤害=4000|尘埃落定=8000|上善若水=10000|灵犀一点=10000|抗反震伤害=25000|攻击=23000|致命率=30|加强攻击=30|抗火=10|抗雷=8|抗风=8|抗昏睡=30|抗混乱=30|防御=3000,回风舞雪，孰真孰幻？天上人间，绝尘已远。,,,,,,,,,,,,,,,,,,,,,,,,,,
93231,定制六阶★幻羽,7002,7001,2,阶数=6|性别要求=1|等级要求=100|力量要求=550|力量=100|灵性=25|根骨=18|抗毒伤害=4000|尘埃落定=8000|上善若水=10000|灵犀一点=10000|抗反震伤害=25000|攻击=23000|致命率=30|加强攻击=30|抗火=10|抗雷=8|抗风=8|抗昏睡=30|抗混乱=30|防御=3000,幻化之羽，能给人已无尽的庇佑。,,,,,,,,,,,,,,,,,,,,,,,,,,
93232,定制六阶★邀月,7003,7001,2,阶数=6|性别要求=0|等级要求=100|力量要求=550|力量=100|灵性=25|根骨=18|抗毒伤害=4000|尘埃落定=8000|上善若水=10000|灵犀一点=10000|抗反震伤害=25000|攻击=23000|致命率=30|加强攻击=30|抗火=10|抗雷=8|抗风=8|抗昏睡=30|抗混乱=30|防御=3000,新月之灵，看似柔弱，却能化解一切威胁。,,,,,,,,,,,,,,,,,,,,,,,,,,
93233,定制六阶★苍幕,7011,7004,2,阶数=6|装备角色=虎头怪 俏千金 巨魔王 玄剑娥 逆天魔 武尊神 神天兵 猎魂引 绝影魔|等级要求=100|根骨需求=500|强力克水=36|强力克木=36|加强震慑=45|加强速度法术效果=45|加强攻击法术效果=45|速度=72|根骨=72,混沌之时，即已存在。枪挑日月际，暮色已苍茫。,,,,,,,,,,,,,,,,,,,,,,,,,,
93234,定制六阶★幻羽,7002,7001,2,阶数=6|性别要求=1|等级要求=100|加强防御法术效果=10|根骨=30|抗三尸虫=900|抗火=7|抗雷=7|抗封印=30|抗昏睡=60,幻化之羽，能给人已无尽的庇佑。,,,,,,,,,,,,,,,,,,,,,,,,,,
93235,定制六阶★舞雪,7001,7000,2,阶数=6|性别要求=0|等级要求=100|力量要求=550|力量=100|灵性=25|根骨=18|抗毒伤害=4000|尘埃落定=8000|上善若水=10000|灵犀一点=10000|抗反震伤害=25000|攻击=23000|致命率=30|加强攻击=30|抗火=10|抗雷=8|抗风=8|抗昏睡=30|抗混乱=30|防御=3000,回风舞雪，孰真孰幻？天上人间，绝尘已远。,,,,,,,,,,,,,,,,,,,,,,,,,,
,鬼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91039,定制六阶★邀月,7003,7001,2,阶数=6|根骨=144|抗风=15|抗雷=15|抗水=15|抗火=15|抗鬼火=15|抗封印=54|抗混乱=54|抗昏睡=54|抗遗忘=54|加强鬼火=75|加强魅惑=40|加强遗忘=13|敏捷=54|鬼火伤害=7200|加强魔法=18,新月之灵，看似柔弱，却能化解一切威胁。,,,,,,,,,,,,,,,,,,,,,,,,,,
91040,定制六阶★幻羽,7002,7001,2,阶数=6|根骨=144|抗风=15|抗雷=15|抗水=15|抗火=15|抗鬼火=15|抗封印=54|抗混乱=54|抗昏睡=54|抗遗忘=54|加强遗忘=13|加强三尸虫回血程度=36|加强鬼火=40|鬼火伤害=7200|加强魔法=18,幻化之羽，能给人已无尽的庇佑。,,,,,,,,,,,,,,,,,,,,,,,,,,
91041,定制六阶★舞雪,7001,7000,2,阶数=6|根骨=144|抗风=15|抗雷=15|抗水=15|抗火=15|抗鬼火=15|抗封印=54|抗混乱=54|抗昏睡=54|抗遗忘=54|加强遗忘=13|加强魅惑=40|加强鬼火=75|敏捷=54|鬼火伤害=7200|加强魔法=18,回风舞雪，孰真孰幻？天上人间，绝尘已远。,,,,,,,,,,,,,,,,,,,,,,,,,,
91042,定制六阶★轩辕,7000,7000,2,阶数=6|根骨=144|抗风=15|抗雷=15|抗水=15|抗火=15|抗遗忘=54|抗封印=54|抗混乱=54|抗昏睡=54|加强遗忘=13|加强三尸虫回血程度=36|加强鬼火=40|鬼火伤害=7200|加强魔法=18,三皇五帝，八荒六合，轩辕一出，四方降服。,,,,,,,,,,,,,,,,,,,,,,,,,,
91043,定制六阶★化魄,7004,7002,2,阶数=6|等级要求=0转60|灵性=22|根骨=120|抗封印=15|抗混乱=15|抗震慑=67|HP=4800|MP=4800,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
91044,定制六阶★化魄,7004,7002,2,阶数=6|等级要求=0转60|敏捷=100|根骨=120|抗鬼火=15|抗遗忘=40|反震率=48|反震程度=48|抗混乱=40|HP=4800|MP=148000,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
91045,定制六阶★化魄,7004,7002,2,阶数=6|根骨=108|抗混乱=27|抗昏睡=27|抗封印=27|抗遗忘=27|三尸虫狂暴=54|反震率=72|反震程度=90|HP=144000|MP=144000|加强气血=36|描述=36,化天地之真神为凝魄，得其念力则可护佑苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,
91046,定制六阶★魅影,7005,7003,2,阶数=6|敏捷=90|抗封印=33|抗昏睡=24|抗混乱=15|抗震慑=24|速度=395,遁隐无踪，形同鬼魅，让人捉摸不定。,,,,,,,,,,,,,,,,,,,,,,,,,,
91047,定制六阶★魅影,7005,7003,2,阶数=6|速度=-900|抗混乱=36|抗封印=36|抗昏睡=36|抗遗忘=36|根骨=180|加强气血=36,遁隐无踪，形同鬼魅，让人捉摸不定。,,,,,,,,,,,,,,,,,,,,,,,,,,
91048,定制六阶★陨星,7016,7004,2,阶数=6|装备角色=精灵仙 猛壮士 猎魂引 夜溪灵|等级要求=100|根骨要求=500|强力克水=36|强力克木=36|加强鬼火=180|鬼火狂暴=60|加强三尸虫=10800|加强三尸虫回血程度=180|忽视鬼火=70|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,陨落之星，世间罕见。天外奇石锻造的宝物，世人梦寐以求。,,,,,,,,,,,,,,,,,,,,,,,,,,
91049,定制六阶★陨星,7016,7004,2,阶数=6|装备角色=精灵仙 猛壮士 猎魂引 夜溪灵|等级要求=100|根骨要求=500|强力克火=36|强力克水=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强魅惑=54|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,陨落之星，世间罕见。天外奇石锻造的宝物，世人梦寐以求。,,,,,,,,,,,,,,,,,,,,,,,,,,
91050,定制六阶★河图,7020,7004,2,阶数=6|强力克水=36|强力克火=36|加强鬼火=180|鬼火狂暴=60|加强三尸虫=10800|加强三尸虫回血程度=180|忽视鬼火=70|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,河图洛书是中华文化，阴阳五行术数之源，隐藏着无限奥义。,,,,,,,,,,,,,,,,,,,,,,,,,,
91051,定制六阶★情殇,7006,7004,2,阶数=6|强力克水=36|强力克火=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强遗忘=27|加强三尸虫=10800|加强三尸虫回血程度=180|忽视遗忘=27|鬼火伤害=18000|描述=18000,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
91052,定制六阶★苍幕,7011,7004,2,阶数=6|强力克水=36|强力克火=36|加强三尸虫=10800|加强三尸虫回血程度=180|鬼火狂暴=60|忽视鬼火=70|加强遗忘=27|忽视遗忘=27|加强鬼火=180|鬼火伤害=18000|描述=18000,混沌之时，即已存在。枪挑日月际，暮色已苍茫。,,,,,,,,,,,,,,,,,,,,,,,,,,
91053,定制六阶★问冥,7017,7004,2,阶数=6|装备角色=夺命妖 无崖子|等级要求=100|根骨要求=500|强力克水=36|强力克木=36|加强鬼火=180|鬼火狂暴=60|加强三尸虫=10800|加强三尸虫回血程度=180|忽视鬼火=70|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,问冥冥，何处天意。招魂魄，管他生死。,,,,,,,,,,,,,,,,,,,,,,,,,,
91054,定制六阶★红尘,7007,7004,2,阶数=6|装备角色=媚灵狐 混天魔 英女侠 俏千金 巨魔王 骨精灵 夺命妖 小蛮妖 祭剑魂 南冠客|等级要求=100|根骨要求=500|强力克水=36|加强三尸虫=10800|加强三尸虫回血程度=180|强力克土=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,刀在手，问天与地。红尘灭，物是人非。,,,,,,,,,,,,,,,,,,,,,,,,,,
91055,定制六阶★幽昙,7018,7004,2,阶数=6|强力克火=36|强力克水=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强魅惑=54|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,采集地府中的幽昙花光芒制成。此花千年一开，瞬间凋零。,,,,,,,,,,,,,,,,,,,,,,,,,,
91056,定制六阶★晓霜,7019,7004,2,阶数=6|装备角色=幽梦影 夜溪灵|等级要求=100|根骨要求=500|强力克火=36|强力克水=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强魅惑=54|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,含泪试严妆，落梅飞晓霜。,,,,,,,,,,,,,,,,,,,,,,,,,,
91057,定制六阶★凌波,7015,7004,2,阶数=6|强力克火=36|强力克水=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强魅惑=54|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,以至柔克万物，若惊鸿之凌波，翩翩然，影凌乱。,,,,,,,,,,,,,,,,,,,,,,,,,,
91058,定制六阶★凌波,7015,7004,2,阶数=6|装备角色=红拂女 狐美人 飞燕女 墨衣行 镜花影|等级要求=100|根骨要求=500|强力克火=36|强力克水=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70加强魅惑=54|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,以至柔克万物，若惊鸿之凌波，翩翩然，影凌乱。,,,,,,,,,,,,,,,,,,,,,,,,,,
91059,定制六阶★暗夜,7013,7004,2,阶数=6|强力克火=36|强力克水=36|加强鬼火=180|鬼火狂暴=60|忽视鬼火=70|加强魅惑=54|加强遗忘=27|忽视遗忘=27|鬼火伤害=18000|描述=18000,索魂勾命，暗夜无声，无正无邪，随心所致。,,,,,,,,,,,,,,,,,,,,,,,,,,
,人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91061,定制六阶★情殇,7006,7004,2,阶数=6|装备角色=飞剑侠 燕山雪 紫薇神 剑侠客 骨精灵 玄剑娥 逍遥生 智圣仙 祭剑魂 神秀生|等级要求=100|根骨要求=500|加强中毒=120|忽视抗毒=40|加强封印=30|加强毒伤害=180|忽视抗封=24|描述=24,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
91062,定制六阶★情殇,7006,7004,2,阶数=6|装备角色=飞剑侠 燕山雪 紫薇神 剑侠客 骨精灵 玄剑娥 逍遥生 智圣仙 祭剑魂 神秀生|等级要求=100|根骨要求=500|加强封印=45|忽视抗封=45|加强混乱=30|忽视抗混=24,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
91063,定制六阶★情殇,7006,7004,2,阶数=6|装备角色=飞剑侠 燕山雪 紫薇神 剑侠客 骨精灵 玄剑娥 逍遥生 智圣仙 祭剑魂 神秀生|等级要求=100|根骨要求=500|加强昏睡=45|忽视抗睡=45|加强混乱=30|忽视抗混=24|描述=24,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
91064,定制六阶★情殇,7006,7004,2,阶数=6|装备角色=飞剑侠 燕山雪 紫薇神 剑侠客 骨精灵 玄剑娥 逍遥生 智圣仙 祭剑魂 神秀生|等级要求=100|根骨要求=500|强力克土=36|强力克木=36|加强封印=45|忽视抗封=51|加强昏睡=30|忽视抗睡=24|描述=24,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
91065,定制六阶★情殇,7006,7004,2,阶数=6|强力克火=36|强力克土=36|加强混乱=45|忽视抗混=45|加强封印=30|忽视抗封=24|描述=24,剑出鞘，天昏地暗，情已殇，此恨不绝。,,,,,,,,,,,,,,,,,,,,,,,,,,
91066,定制六阶★回梦,7008,7004,2,阶数=6|加强中毒=120|忽视抗毒=40|加强毒伤害=180|加强封印=30|忽视抗封=24|描述=24,至柔至情，缱绻回梦，伤人于无形间。,,,,,,,,,,,,,,,,,,,,,,,,,,
91067,定制六阶★回梦,7008,7004,2,阶数=6|装备角色=红拂女 狐美人 飞燕女 墨衣行 玲珑女|等级要求=100|根骨要求=500|强力克土=36|强力克木=36|加强封印=45|忽视抗封=45|加强昏睡=30|忽视抗睡=24|描述=24,至柔至情，缱绻回梦，伤人于无形间。,,,,,,,,,,,,,,,,,,,,,,,,,,
91068,定制六阶★红尘,7007,7004,2,阶数=6|加强中毒=120|忽视抗毒=40|加强毒伤害=180|加强封印=30|忽视抗封=24|描述=24,刀在手，问天与地。红尘灭，物是人非。,,,,,,,,,,,,,,,,,,,,,,,,,,
91069,定制六阶★红尘,7007,7004,2,阶数=6|装备角色=媚灵狐 混天魔 英女侠 俏千金 巨魔王 骨精灵 夺命妖 小蛮妖 祭剑魂 玲珑女|等级要求=100|根骨要求=500|强力克土=36|强力克木=36|加强封印=45|忽视抗封=45|加强昏睡=30|忽视抗睡=24|描述=24,刀在手，问天与地。红尘灭，物是人非。,,,,,,,,,,,,,,,,,,,,,,,,,,
91070,定制六阶★暗夜,7013,7004,2,阶数=6|装备角色=飞燕女 小蛮妖 墨衣行|等级要求=100|根骨要求=1|加强昏睡=45|忽视抗睡=45|加强封印=30|忽视抗封=18|描述=18,索魂勾命，暗夜无声，无正无邪，随心所致。,,,,,,,,,,,,,,,,,,,,,,,,,,
91071,定制六阶★暗夜,7013,7004,2,阶数=6|装备角色=飞燕女 小蛮妖 墨衣行|等级要求=100|根骨要求=500|强力克土=36|强力克木=36|加强封印=45|忽视抗封=45|加强昏睡=30|忽视抗睡=18|描述=18,索魂勾命，暗夜无声，无正无邪，随心所致。,,,,,,,,,,,,,,,,,,,,,,,,,,
91072,定制六阶★暗夜,7013,7004,2,阶数=6|装备角色=飞燕女 小蛮妖 墨衣行|等级要求=100|根骨要求=500|加强中毒=120|忽视抗毒=40|加强毒伤害=180|加强封印=30|忽视抗封=24|描述=24,索魂勾命，暗夜无声，无正无邪，随心所致。,,,,,,,,,,,,,,,,,,,,,,,,,,
91073,定制六阶★惊魂,7021,7004,2,阶数=6|加强封印=45|忽视抗封=45|加强混乱=30|忽视抗混=24|描述=24,出之则人惊魂难定，其威力不可小觑。,,,,,,,,,,,,,,,,,,,,,,,,,,
91074,定制六阶★惊魂,7021,7004,2,阶数=6|装备角色=剑侠客 神天兵|等级要求=100|敏捷要求=500|加强昏睡=45|忽视抗睡=51|加强混乱=30|忽视抗混=24|描述=24,出之则人惊魂难定，其威力不可小觑。,,,,,,,,,,,,,,,,,,,,,,,,,,
91075,定制六阶★惊魂,7021,7004,2,阶数=6|装备角色=剑侠客 神天兵|等级要求=100|根骨要求=500|强力克火=36|强力克土=36|加强混乱=45|忽视抗混=45|加强封印=30|忽视抗封=24|描述=24,出之则人惊魂难定，其威力不可小觑。,,,,,,,,,,,,,,,,,,,,,,,,,,
91076,定制六阶★惊魂,7021,7004,2,阶数=6|装备角色=剑侠客 神天兵|等级要求=100|根骨要求=500|强力克土=36|强力克木=36|加强封印=45|忽视抗封=51|加强昏睡=30|忽视抗睡=24|描述=24,出之则人惊魂难定，其威力不可小觑。,,,,,,,,,,,,,,,,,,,,,,,,,,
91077,定制六阶★裂风,7022,7004,2,阶数=6|加强封印=45|忽视抗封=45|加强混乱=30|忽视抗混=24|描述=24,断云无痕，裂风无迹，其威力可令天地变色。,,,,,,,,,,,,,,,,,,,,,,,,,,
91078,定制六阶★裂风,7022,7004,2,阶数=6|装备角色=猛壮士|等级要求=100|根骨要求=500|加强混乱=45|忽视抗混=45|加强封印=30|忽视抗封=24|描述=24,断云无痕，裂风无迹，其威力可令天地变色。,,,,,,,,,,,,,,,,,,,,,,,,,,
91079,定制六阶★裂风,7022,7004,2,阶数=6|装备角色=猛壮士|等级要求=100|根骨要求=500|加强封印=45|忽视抗封=45|加强昏睡=30|忽视抗睡=24|描述=24,断云无痕，裂风无迹，其威力可令天地变色。,,,,,,,,,,,,,,,,,,,,,,,,,,
91080,定制六阶★裂风,7022,7004,2,阶数=6|装备角色=猛壮士|等级要求=100|根骨要求=500|加强混乱=45|忽视抗混=45|加强昏睡=30|忽视抗睡=24|描述=24,断云无痕，裂风无迹，其威力可令天地变色。,,,,,,,,,,,,,,,,,,,,,,,,,,
91081,定制六阶★幽游,7012,7004,2,阶数=6|加强封印=45|忽视抗封=45|加强混乱=30|忽视抗混=24|描述=24,远古奇宝，出神入化，具备着极为神秘的力量。,,,,,,,,,,,,,,,,,,,,,,,,,,
91082,定制六阶★幽游,7012,7004,2,阶数=6|加强昏睡=45|忽视抗睡=45|加强混乱=30|忽视抗混=24|描述=24,远古奇宝，出神入化，具备着极为神秘的力量。,,,,,,,,,,,,,,,,,,,,,,,,,,
91083,定制六阶★幽游,7012,7004,2,阶数=6|装备角色=纯阳子 逍遥生 神秀生|等级要求=100|根骨要求=500|加强混乱=45|忽视抗混=45|加强封印=30|忽视抗封=24|描述=24,远古奇宝，出神入化，具备着极为神秘的力量。,,,,,,,,,,,,,,,,,,,,,,,,,,
91084,定制六阶★幽游,7012,7004,2,阶数=6|装备角色=纯阳子 逍遥生 神秀生等级要求=100|根骨要求=500|加强封印=45|忽视抗封=45|加强昏睡=30|忽视抗睡=24|描述=24,远古奇宝，出神入化，具备着极为神秘的力量。,,,,,,,,,,,,,,,,,,,,,,,,,,
91085,定制六阶★陨星,7016,7004,2,阶数=6|装备角色=精灵仙 猛壮士 猎魂引 夜溪灵|等级要求=100|根骨要求=500|加强封印=45|忽视抗封=45|加强混乱=30|忽视抗混=24|描述=24,陨落之星，世间罕见。天外奇石锻造的宝物，世人梦寐以求。,,,,,,,,,,,,,,,,,,,,,,,,,,
91086,定制六阶★陨星,7016,7004,2,阶数=6|装备角色=精灵仙 猛壮士 猎魂引 夜溪灵|等级要求=100|根骨要求=500|强力克火=36|强力克土=36|加强混乱=45|忽视抗混=45|加强封印=30|忽视抗封=24|描述=24,陨落之星，世间罕见。天外奇石锻造的宝物，世人梦寐以求。,,,,,,,,,,,,,,,,,,,,,,,,,,
91087,定制六阶★陨星,7016,7004,2,阶数=6|装备角色=精灵仙 猛壮士 猎魂引 夜溪灵|等级要求=100|根骨要求=500|强力克土=36|强力克木=36|加强封印=45|忽视抗封=45|加强昏睡=30|忽视抗睡=24|描述=24,陨落之星，世间罕见。天外奇石锻造的宝物，世人梦寐以求。,,,,,,,,,,,,,,,,,,,,,,,,,,
